,dates,hour,Daikin.Energy,Pump.Energy,Resistance.Energy,Daikin.Power,Pump.Power,Resistance.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,City.Water.Temp,Recirc.Return.Temp,Water.HX.Outlet.Temp,Water.To.Fixtures.Temp,Water.To.TrimTank.Temp,Garage.Temp,Water.HX.Inlet.Temp,value,Recirc.Flow,HX.Loop.Flow,Garage.RH,timestep_sum,peak_volumes,peak_hours,peak_norm,site
53,2016-07-06,276,35930356.160000004,2985168.73,22694521.289999995,174.8448275845666,6576.977011493781,35175.20689655057,43882.4004724355,6295.581699346902,351.40610545466626,1071.3678974358977,2958.1799892246627,3005.1699111225685,3036.1938415641957,3001.6896470920587,1692.5357071895428,2975.3195920793205,232.24720112994345,97.92453976404124,293.8950975872383,1180.5438018389273,24,60.13206779661012,10,0.258914068733883,growA
54,2016-07-07,276,37794504.14,3149378.1000000006,23885697.599999994,260.00000000021885,6470.000000000258,0.0,0.0,6471.6666666666715,520.0000000004372,960.9920238095239,2921.7636379310334,2981.2359700954603,2991.934499999999,2988.3724999999995,1654.3340084745762,2931.61066924544,163.06399999999996,106.61351666666668,0.0,1403.8118333333334,24,67.32000000000001,8,0.41284403669724784,growA
55,2016-07-08,276,37795302.96,3158689.69,23885697.599999994,300.00000000109196,6460.000000000036,0.0,0.0,6465.333333333289,600.000000002183,938.8315357142858,2920.4288569594246,2979.1369655172425,2989.937,2986.420333333334,1642.0256864406774,2924.1955483148254,235.62,106.30766666666672,0.0,1524.2986666666666,24,71.808,8,0.3047619047619048,growA
56,2016-07-09,276,37796137.96,3168005.8000000003,23885697.599999994,279.9999999988364,6469.999999999801,0.0,2.21260977209052,6466.666666666655,559.9999999976724,1012.7883054664633,2921.640447204366,2980.941698263045,2992.0734999999995,2988.4376666666667,1643.036104519774,2927.985163067663,198.96800000000007,106.22538333333335,0.0124666666666667,1394.2078333333334,24,62.08400000000005,9,0.31203007518797005,growA
57,2016-07-12,276,37798604.12000001,3195918.8899999997,23885697.599999994,260.0000000002188,6440.000000000056,0.0,0.0,6439.0000000000655,520.0000000004369,824.9845937950937,2920.4650649717555,2979.8018132260777,2990.081833333333,2986.408500000001,1675.7318623611923,2930.050742450808,151.84399999999994,106.24786666666671,0.0,1327.7371666666666,24,44.88,7,0.2955665024630543,growA
58,2016-07-13,276,37799352.03999999,3205198.05,23885697.599999994,260.0000000002188,6440.000000000055,0.0,0.0,6440.000000000007,530.0000000006551,826.4070238095237,2921.1610000000005,2979.177082505356,2990.723666666665,2986.9551666666657,1685.229,2929.579176212742,160.82000000000002,106.17948333333337,0.0,1228.851666666667,24,60.588,8,0.37674418604651155,growA
59,2016-07-14,276,37800094.6,3214464.7300000004,23885697.599999994,260.00000000021885,6429.999999999838,0.0,0.0,6431.333333333291,510.00000000021913,1094.6495,2920.1170818901437,2978.642249756477,2989.196333333332,2985.843333333334,1686.2820084745763,2930.083565069161,163.80000000000007,106.06070000000004,0.0,1277.8458333333338,24,65.82400000000003,9,0.40185592185592184,growA
60,2016-07-15,276,37800819.7,3223743.4599999995,23885697.599999994,250.00000000000054,6470.0000000002565,0.0,0.0,6466.333333333296,500.00000000000045,765.4198186274509,2920.592872881353,2978.300029740481,2989.623166666667,2985.9451666666664,1694.3688644067795,2930.6152290032514,139.128,105.99735000000003,0.0,1250.0194999999999,24,54.60400000000002,7,0.39247311827957004,growA
61,2016-07-16,276,37801573.580000006,3233029.2100000004,23885697.599999994,270.000000000437,6420.000000000075,0.0,6.947718640093781,6417.000000000069,540.0000000008737,886.8288350815852,2920.278175438598,2977.878764465223,2989.715666666667,2986.1448333333337,1682.3581666666664,2927.1697465661546,175.04499999999993,106.02835000000005,0.0124666666666667,1307.6195000000005,24,68.81599999999997,7,0.3931331943214602,growA
62,2016-07-19,276,37977511.36000001,3260890.11,23885697.599999994,50979.99999999956,6439.999999999602,0.0,0.0,6440.666666666615,101975.99999999985,1081.1258232323232,2919.895833333331,2976.906806156245,2988.543333333334,2984.8648333333326,1716.265166666667,2928.9399548330207,160.812,105.25656666666664,0.0,1310.867333333333,24,31.416000000000018,11,0.19535855533169177,growA
