,time stamp,date,hour,Resistance.Energy,Daikin.Leg1,HX.Loop.Pump,Daikin.Leg2,Heat.Trace.Leg1,Heat.Trace.Leg2,Daikin.Power,HX.Loop.Pump.Power,Resistance.Power,Heat.Trace.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,Water.HX.Inlet.Temp,Water.HX.Outlet.Temp,City.Water.Temp,Water.To.TrimTank.Temp,Water.To.Fixtures.Temp,Garage.Temp,HX.Loop.Flow,value,Garage.RH,dates,timestep_sum
424,2016-08-28 16:00:00,2016-08-28,16,222649.41,11536.1,756.63,11011.23,10976.2,33345.95,439.999999999998,9.999999999999789,829.999999999927,740.000000000009,667.383225791325,16.666666666667098,527.999999999997,71.7618333333333,117.37716666666701,63.1514285714286,114.703666666667,127.296166666667,71.2506666666667,0.286733333333333,19.44799999999998,50.7191666666667,2016-08-28,1
425,2016-08-28 17:00:00,2016-08-28,17,222672.0,11570.51,759.75,11043.5,10999.19,33367.56,1120.0,50.0000000000007,0.0,749.999999999886,2465.9281800703397,43.3333333333334,1048.99999999998,105.142833333333,119.21666666666701,63.94,104.749833333333,117.956666666667,70.3573333333333,1.29653333333333,3.739999999999998,52.8563333333333,2016-08-28,1
426,2016-08-28 18:00:00,2016-08-28,18,222696.86,11585.48,760.2,11059.25,11022.22,33389.43,500.0,0.0,670.000000000073,750.0,68.1424930832357,0.0,492.000000000007,68.8331666666667,117.031166666667,62.59,113.2345,126.333,69.0383333333333,0.0498666666666667,14.21200000000002,55.691,2016-08-28,1
427,2016-08-28 19:00:00,2016-08-28,19,222740.42,11618.67,762.45,11089.91,11045.25,33411.09,1860.00000000001,89.9999999999999,660.000000000309,730.000000000018,4959.1535810082105,87.3333333333332,1863.00000000001,95.1083333333333,116.47816666666701,61.9063636363636,114.872166666667,128.0235,68.09169491525421,2.75513333333333,26.179999999999975,58.292,2016-08-28,1
428,2016-08-28 20:00:00,2016-08-28,20,222772.86,11656.05,765.6,11124.17,11067.97,33432.35,480.000000000018,0.0,949.999999999818,740.000000000009,153.782267057444,2.66666666666661,455.00000000001296,82.0691666666667,117.407833333333,62.615,112.727666666667,125.95033333333299,69.1398333333333,0.0374,18.700000000000017,56.494833333333304,2016-08-28,1
429,2016-08-28 21:00:00,2016-08-28,21,222809.4,11677.31,766.1,11144.96,11090.87,33453.94,1349.99999999997,50.0000000000007,9.99999999976353,740.000000000009,3115.3936051582696,45.0000000000003,1387.99999999999,80.79616666666669,117.684333333333,62.45,111.061833333333,125.16316666666701,67.545,1.5458666666666698,7.48000000000002,59.3065,2016-08-28,1
430,2016-08-28 22:00:00,2016-08-28,22,222835.86,11716.75,769.18,11180.86,11113.98,33475.95,550.000000000011,9.999999999999789,640.000000000327,759.999999999991,339.396055568582,15.0000000000002,538.999999999993,88.4693333333333,117.811,63.118888888888904,110.784833333333,125.0315,67.9441666666667,0.374,12.715999999999982,59.0255,2016-08-28,1
431,2016-08-28 23:00:00,2016-08-28,23,222847.8,11730.98,769.2,11195.65,11137.15,33497.69,519.999999999982,0.0,0.0,750.0,127.161534583822,0.0,513.999999999987,79.6223333333333,116.379166666667,63.66,103.527666666667,115.2755,67.0035,0.0374,2.9920000000000018,59.4408333333333,2016-08-28,1
432,2016-08-29 00:00:00,2016-08-29,0,222855.62,11746.12,769.2,11211.42,11160.45,33519.6,529.9999999999729,0.0,329.999999999927,759.999999999991,116.11831864009399,0.0,511.99999999999494,84.5411666666667,116.355,,95.4491666666667,96.6966666666667,66.6241666666667,0.0374,0.0,58.251999999999995,2016-08-29,1
433,2016-08-29 01:00:00,2016-08-29,1,222867.6,11761.25,769.2,11227.19,11183.85,33541.67,530.000000000086,0.0,0.0,760.0000000001049,57.4832300117233,0.0,513.000000000045,85.1786666666667,116.37,,91.941,88.52816666666669,66.278,0.0374,0.748000000000002,57.4111666666667,2016-08-29,1
