"date","hour","Resistance.Energy","Daikin.Leg1","HX.Loop.Pump","Daikin.Leg2","Heat.Trace.Leg1","Heat.Trace.Leg2","Daikin.Power","HX.Loop.Pump.Power","Resistance.Power","Heat.Trace.Power","Daikin.Heat.Added","Pump.Power.30min","Daikin.Power.10min","Water.HX.Inlet.Temp","Water.HX.Outlet.Temp","City.Water.Temp","Water.To.TrimTank.Temp","Water.To.Fixtures.Temp","Garage.Temp","HX.Loop.Flow","Total.Flow","Garage.RH"
2016-09-14,19,232170.6,26248.7,1963.09,24461.06,20612,42444.19,1509.99999999999,59.9999999999952,0,780.0000000002,4898.59872801876,50.999999999996,1472.99999999997,93.5951666666667,118.499166666667,60.6378947368421,119.855166666667,119.670166666667,72.5015,1.67053333333333,0.5236,39.1103333333333
2016-09-14,20,232170.6,26284.92,1965.4,24493.81,20636.04,42466.96,1150.00000000009,40.0000000000063,0,779.999999999745,3749.81173434936,39.6666666666727,1153.00000000009,100.252666666667,119.831333333333,,115.595833333333,117.645333333333,72.1791666666667,1.43366666666667,0.0623333333333333,41.72
2016-09-14,21,232170.6,26302.56,1966.2,24511.16,20659.96,42489.5,419.999999999959,0,0,769.999999999982,0,0,398.999999999944,89.295,119.188166666667,,114.626833333333,117.525666666667,71.7963333333333,0.0124666666666667,0.0872666666666667,44.3248333333333
2016-09-14,22,232201.08,26314.13,1966.2,24523.44,20683.57,42511.79,379.999999999995,0,719.9999999998,760.000000000218,0,0.333333333333267,394.000000000017,81.9266666666667,118.947833333333,,112.550833333333,116.261333333333,70.189,0.0124666666666667,0.0498666666666667,49.091
2016-09-14,23,232213.8,26349.19,1969.15,24554.76,20707.57,42534.47,1870,119.999999999997,0,779.999999999973,4818.86451488863,122.33333333333,1885.99999999999,105.5185,120.711,61.4188235294118,118.318333333333,121.7215,67.9951666666667,3.39093333333333,0.374,53.7013333333333
2016-09-15,0,232213.8,26393.34,1977.01,24594.67,20731.71,42557.26,709.999999999923,79.9999999999983,0,789.999999999964,1002.0987130129,77.3333333333326,688.999999999942,119.16775862069,120.828333333333,,110.833166666667,115.048333333333,68.522,2.18166666666667,0,52.7045
2016-09-15,1,232213.8,26405.35,1978.2,24607.32,20755.75,42580,350.000000000136,0,0,779.999999999973,0,0,351.000000000124,103.3845,118.807166666667,,105.659166666667,107.021166666667,67.8495,0.0124666666666667,0,53.491
2016-09-15,2,232237.41,26415.55,1978.2,24618.4,20779.74,42602.62,359.9999999999,0,619.999999999891,769.999999999982,0,0,352.999999999918,102.593833333333,118.984666666667,,103.321,102.7465,67.9711666666667,0,0,53.2451666666667
2016-09-15,3,232251,26425.8,1978.2,24629.55,20803.63,42625.11,360.000000000127,0,0,769.999999999982,0,0,352.000000000066,101.709166666667,118.997166666667,,102.196,101.130666666667,68.5406666666667,0,0,51.3741666666667
2016-09-15,4,232251,26436.01,1978.2,24640.61,20827.4,42647.52,369.999999999891,0,0,769.999999999982,0,0,357.999999999959,100.412333333333,118.891333333333,,100.730666666667,98.199,67.9335593220339,0.0124666666666667,0.0124666666666667,51.3723333333333
2016-09-15,5,232251,26446.4,1978.2,24651.8,20850.84,42669.77,350.000000000023,0,0,750,0,0,349.000000000001,99.7445,118.818333333333,,99.7481666666667,95.5945,67.4641666666667,0.0124666666666667,0,52.0708333333333
2016-09-15,6,232267.93,26462.22,1978.82,24667.33,20874.15,42691.71,1380,60.0000000000023,480.000000000018,769.999999999982,3504.15503001172,56.6666666666682,1406.00000000001,94.9083333333333,116.128166666667,61.0169565217391,111.201333333333,111.867,67.1728333333333,1.7204,0.536066666666667,52.8805
2016-09-15,7,232279.8,26535.93,1986.15,24731.2,20898.01,42714.27,2740.00000000001,149.999999999999,0,780.0000000002,9969.16331852286,150.666666666666,2782.99999999999,102.613666666667,118.289166666667,60.06175,119.101666666667,122.916271186441,65.2781666666667,4.38863333333333,1.24671666666667,58.5988333333333
2016-09-15,8,232279.8,26654.32,1995.15,24831.01,20922.2,42737,4279.99999999997,149.999999999999,0,779.999999999745,15566.5143539859,150.666666666667,4251.00000000001,88.1038333333333,112.272,60.0429310344828,120.290166666667,121.295,64.0305,4.38808333333333,1.67075,61.8718333333333
2016-09-15,9,232279.8,26769.39,2004.28,24926.52,20946.51,42760.08,2370,149.999999999999,0,800.000000000182,6290.68385838218,152,2415.99999999999,111.905166666667,122.031833333333,60.2909523809524,118.247,120.5115,63.9383333333333,4.38826666666667,0.536066666666667,63.6131666666667
2016-09-15,10,232279.8,26841.5,2013.3,24989.87,20970.84,42783.19,2260.0000000001,150.000000000006,0,779.999999999973,5651.42060961313,150,2223.00000000008,113.604833333333,122.778166666667,60.4004545454545,118.644166666667,120.439666666667,64.9276666666667,4.38826666666667,0.573466666666667,61.4091666666667
2016-09-15,11,232279.8,26903.78,2022.4,25044.74,20995.14,42806.21,1859.9999999999,149.999999999999,0,799.999999999955,4070.14130820633,152.666666666667,1829.99999999992,115.3295,122.116166666667,60.6609090909091,118.464,119.669166666667,65.2916666666667,4.38863333333333,0.386466666666667,60.5028333333333
2016-09-15,12,232279.8,26946.03,2031.24,25083.65,21019.43,42829.22,809.999999999945,119.999999999997,0,779.999999999973,1137.43295873388,117.333333333332,850,119.026333333333,121.254666666667,61.03,116.324,118.633333333333,66.3806666666667,3.34106666666667,0.1122,58.4715
2016-09-15,13,232279.8,26964.72,2034,25102.42,21043.44,42852.07,460.000000000036,0,0,779.999999999973,21.3185261430246,0,415.999999999997,93.9885,118.201166666667,61.5066666666667,115.651166666667,118.482666666667,65.6925,0.0124666666666667,0.124666666666667,59.6608333333333
2016-09-15,14,232307.02,26976.16,2034,25114.74,21067.57,42874.89,340.000000000032,0,740.000000000236,779.999999999973,61.7798454865182,0,357.000000000016,85.0078333333333,119.1845,61.79,117.678833333333,119.619666666667,69.3078333333333,0.0249333333333333,0.187,52.433
2016-09-15,15,232324.2,27000.96,2035.33,25138.17,21091.55,42897.61,1539.99999999996,70.0000000000003,0,779.999999999973,3313.97037397421,66.0000000000011,1537.99999999998,90.5653333333333,119.1205,60.59,118.336333333333,121.491833333333,70.51,2.1318,0.423866666666667,50.8876666666667
2016-09-15,16,232324.2,27032.92,2038.2,25167.39,21115.4,42920.29,310.000000000059,0,0,769.999999999982,0,3.9999999999992,283.000000000038,101.623728813559,119.868166666667,,117.195333333333,120.9215,72.1383333333333,0.0124666666666667,0.0872666666666667,48.583
2016-09-15,17,232324.2,27043.21,2038.2,25178.68,21139.13,42942.63,329.999999999927,0,0,760.000000000218,89.4061688159438,7.00000000000027,394.999999999948,76.1996666666667,119.386333333333,60.9442857142857,117.656,121.207833333333,71.8548333333333,0.0374,0.286733333333333,49.0588333333333
2016-09-15,18,232324.2,27099.68,2042.43,25228.86,21162.88,42965.14,3070.00000000005,149.999999999999,0,779.999999999973,10443.1707383353,140.000000000001,3054.00000000003,103.982333333333,121.472,60.0996666666667,120.305666666667,121.139833333333,70.2961666666667,4.28853333333333,0.748,51.0496666666667
2016-09-15,19,232324.2,27167.65,2050.35,25290.78,21187.14,42988,919.999999999959,70.0000000000003,0,789.999999999964,2078.5562989449,72.9999999999976,935.000000000002,112.212166666667,122.872666666667,60.3261111111111,119.669166666667,120.0435,70.2303333333333,2.10686666666667,0.5236,51.9991666666667
2016-09-15,20,232324.2,27198.6,2053.32,25319.41,21211.41,43010.89,1650.00000000009,80.0000000000054,0,789.999999999964,3642.67059953107,78.0000000000046,1624.00000000005,92.963,117.902666666667,60.1942857142857,118.857,119.9835,68.8925,2.38113333333333,0.311666666666667,54.3473333333333
2016-09-15,21,232324.2,27230.93,2056.2,25349.3,21235.67,43033.8,359.9999999999,0,0,779.999999999973,92.4046579132474,2.00000000000079,352.999999999906,91.073,119.687666666667,60.7625,119.078,120.134666666667,69.2676666666667,0.0249333333333333,0.236866666666667,52.3711666666667
2016-09-15,22,232324.2,27245.46,2056.3,25364.07,21259.66,43056.48,950.000000000045,19.999999999996,0,769.999999999982,1973.28007807737,23.9999999999976,955.000000000052,71.23,119.061,60.735,116.358833333333,119.156666666667,68.346779661017,0.735533333333333,0.124666666666667,52.7623333333333
2016-09-15,23,232324.2,27288.82,2060.35,25404.16,21283.9,43079.4,970.000000000027,60.0000000000023,0,799.999999999955,2175.33070621336,56.0000000000007,968.000000000018,114.954,120.558333333333,61.425,114.627,118.1,68.0465,1.7952,0.1122,52.4198333333333
2016-09-16,0,232324.2,27301.69,2061,25417.77,21308.17,43102.27,349.999999999909,0,0,779.999999999973,30.4785446658851,0,355.99999999996,93.3048333333333,119.422333333333,61.37,114.053666666667,116.764,67.8021666666667,0.0249333333333333,0.174533333333333,51.6233333333333
2016-09-16,1,232325,27313.63,2061,25430.38,21332.33,43125.12,490.000000000009,0,519.999999999982,790.000000000191,0,0,472.000000000003,86.9163333333333,118.764333333333,,108.705333333333,111.607166666667,68.0863333333333,0.0124666666666667,0,51.0325
2016-09-16,2,232371.58,27325.6,2061,25443.01,21356.46,43147.81,360.000000000014,0,269.999999999982,779.999999999973,48.9082825322392,0,367.999999999972,92.2103333333333,119.106833333333,,105.725333333333,104.619333333333,67.612,0.0249333333333333,0,51.2011666666667
2016-09-16,3,232371.6,27337.36,2061,25455.43,21380.48,43170.52,370.000000000005,0,0,769.999999999982,0,0,407.000000000028,91.238,119.2875,,102.465166666667,102.589666666667,67.2613333333333,0.0124666666666667,0.0124666666666667,51.4655
2016-09-16,4,232371.6,27349.75,2061,25468.46,21404.48,43193.14,490.000000000009,0,0,779.999999999973,0,0,456.999999999982,91.5923333333333,118.866666666667,,101.498,102.1155,66.8451666666667,0.0124666666666667,0.0124666666666667,51.946
2016-09-16,5,232379.32,27362.01,2061,25481.21,21428.07,43215.49,370.000000000005,0,529.999999999745,759.999999999991,0,0,369.000000000028,93.189,119.1,,100.5525,99.39,66.4766666666667,0.0124666666666667,0,52.5273333333333
