,time stamp,date,hour,Daikin.Energy,Pump.Energy,Resistance.Energy,Daikin.Power,Pump.Power,Resistance.Power,Daikin.Heat.Added,Pump.Power.30min,Daikin.Power.10min,City.Water.Temp,Recirc.Return.Temp,Water.HX.Outlet.Temp,Water.To.Fixtures.Temp,Water.To.TrimTank.Temp,Garage.Temp,Water.HX.Inlet.Temp,value,Recirc.Flow,HX.Loop.Flow,Garage.RH,dates,timestep_sum
0,2016-04-20 00:00:00,2016-04-20,0,0.0,0.0,0.0,,,,740.9267798994591,,,,122.893166666667,121.079322033898,126.211166666667,118.993333333333,65.4631666666667,120.73700000000001,0.0,3.86666666666667,14.6234,52.762,2016-04-20,1
1,2016-04-20 01:00:00,2016-04-20,1,0.0,0.0,0.0,,,,152.33787291911003,,,85.47,122.879333333333,120.754333333333,126.182166666667,118.99066666666701,66.4556666666667,120.683333333333,2.244,3.85,14.6234,49.6908333333333,2016-04-20,1
2,2016-04-20 02:00:00,2016-04-20,2,0.0,0.0,0.0,,,,867.422672215708,,,,122.788666666667,121.062833333333,126.1415,118.89299999999999,65.2598333333333,120.65833333333299,0.748000000000002,3.86666666666667,14.6234,53.3935,2016-04-20,1
3,2016-04-20 03:00:00,2016-04-20,3,0.0,0.0,0.0,,,,103.758692848768,,,,122.8945,120.891666666667,126.260166666667,119.163333333333,66.2756666666667,120.843166666667,0.0,3.85,14.598466666666699,52.0086666666667,2016-04-20,1
4,2016-04-20 04:00:00,2016-04-20,4,0.0,0.0,0.0,,,,161.424757561546,,,,122.833166666667,120.649166666667,126.1865,118.906833333333,66.2043333333333,120.573833333333,0.0,3.85,14.598466666666699,51.497,2016-04-20,1
5,2016-04-20 05:00:00,2016-04-20,5,0.0,0.0,0.0,,,,767.7166050855001,,,68.90333333333331,122.2515,121.23224137931001,125.5905,119.248833333333,64.6973333333333,120.868833333333,5.236000000000002,3.85,14.585999999999999,55.2716666666667,2016-04-20,1
6,2016-04-20 06:00:00,2016-04-20,6,0.0,0.0,0.0,,,,156.488220633059,,,,122.5865,120.763833333333,126.003666666667,119.07666666666701,65.8585,120.690666666667,0.748000000000002,3.85,14.585999999999999,52.8143333333333,2016-04-20,1
7,2016-04-20 07:00:00,2016-04-20,7,0.0,0.0,0.0,,,,1360.45472708089,,,55.745,119.813833333333,121.0585,122.041833333333,119.642666666667,64.2796666666667,120.424166666667,38.148,3.85,14.6234,56.2631666666667,2016-04-20,1
8,2016-04-20 08:00:00,2016-04-20,8,0.0,0.0,0.0,,,,662.848925205158,,,55.9175,120.625333333333,121.269833333333,124.354,120.0435,64.7926666666667,120.959666666667,9.72400000000002,3.86666666666667,14.598466666666699,56.9941666666667,2016-04-20,1
9,2016-04-20 09:00:00,2016-04-20,9,0.0,0.0,0.0,,,,128.47794443142,,,,122.06,120.9115,125.254666666667,119.504333333333,66.6488333333333,120.8515,11.96800000000002,3.86666666666667,14.598466666666699,53.2693333333333,2016-04-20,1
10,2016-04-20 10:00:00,2016-04-20,10,0.0,0.0,0.0,,,,647.3993929659999,,,56.4885714285714,121.11266666666701,120.8895,124.2825,119.508833333333,66.0663333333333,120.587,14.959999999999981,3.85,14.598466666666699,54.5953333333333,2016-04-20,1
11,2016-04-20 11:00:00,2016-04-20,11,0.0,0.0,0.0,,,,779.2232124267281,,,55.88,120.642372881356,121.17216666666701,123.572,119.9145,65.5013333333333,120.808833333333,17.952,3.88333333333333,14.598466666666699,57.2846666666667,2016-04-20,1
12,2016-04-20 12:00:00,2016-04-20,12,0.0,0.0,0.0,,,,105.075102696366,,,62.31,122.1885,120.9405,125.50399999999999,119.51100000000001,67.7166666666667,120.8915,4.488,3.85,14.610933333333302,52.9681666666667,2016-04-20,1
13,2016-04-20 13:00:00,2016-04-20,13,0.0,0.0,0.0,,,,173.272446189921,,,57.24,122.04288135593201,120.744333333333,125.245,119.354666666667,68.4335,120.663333333333,7.48000000000002,3.86666666666667,14.585999999999999,51.944166666666696,2016-04-20,1
14,2016-04-20 14:00:00,2016-04-20,14,0.0,0.0,0.0,,,,717.699335521683,,,,122.28383333333299,120.928833333333,125.493833333333,119.1725,67.6715,120.5935,5.983999999999998,3.85,14.585999999999999,53.548166666666695,2016-04-20,1
15,2016-04-20 15:00:00,2016-04-20,15,0.0,0.0,0.0,,,,165.721373036342,,,59.19,121.915,120.8095,125.15,119.479333333333,68.7348333333333,120.73200000000001,11.96800000000002,3.86666666666667,14.585999999999999,50.3138333333333,2016-04-20,1
16,2016-04-20 16:00:00,2016-04-20,16,0.0,0.0,0.0,,,,161.132222039858,,,,123.031166666667,120.5995,126.197833333333,118.9605,69.1746666666667,120.524166666667,0.748000000000002,3.85,14.585999999999999,50.1736666666667,2016-04-20,1
17,2016-04-20 17:00:00,2016-04-20,17,0.0,0.0,0.0,,,,643.541580773738,,,,122.717666666667,120.992833333333,125.877833333333,119.15883333333299,68.5358333333333,120.692333333333,2.9920000000000018,3.8333333333333304,14.573533333333302,48.1315,2016-04-20,1
18,2016-04-20 18:00:00,2016-04-20,18,0.0,0.0,0.0,,,,176.58175427902,,,,122.63433333333299,120.6925,125.84700000000001,119.200166666667,70.0976666666667,120.609833333333,4.488,3.85,14.573533333333302,44.218,2016-04-20,1
19,2016-04-20 19:00:00,2016-04-20,19,0.0,0.0,0.0,,,,682.3208208675251,,,58.0416666666667,121.39406779661002,120.875333333333,124.188833333333,119.509666666667,69.2925,120.556666666667,14.21200000000002,3.86666666666667,14.585999999999999,45.1615,2016-04-20,1
20,2016-04-20 20:00:00,2016-04-20,20,0.0,0.0,0.0,,,,192.744341852286,,,59.09,121.5995,120.6465,124.659833333333,119.530166666667,69.6636666666667,120.5565,9.72400000000002,3.86666666666667,14.610933333333302,48.6416666666667,2016-04-20,1
21,2016-04-20 21:00:00,2016-04-20,21,0.0,0.0,0.0,,,,935.839417350526,,,57.3225,121.529833333333,121.1435,124.6155,119.554833333333,67.83483333333331,120.708333333333,11.22,3.86666666666667,14.6234,54.5963333333333,2016-04-20,1
22,2016-04-20 22:00:00,2016-04-20,22,0.0,0.0,0.0,,,,151.240864712778,,,57.73,122.052,120.868,125.220166666667,119.543166666667,69.01316666666669,120.7975,6.731999999999999,3.88333333333333,14.6234,51.6915,2016-04-20,1
23,2016-04-20 23:00:00,2016-04-20,23,0.0,0.0,0.0,,,,157.055008206332,,,,122.934333333333,120.651666666667,126.25399999999999,119.002333333333,68.79316666666669,120.57833333333299,0.0,3.85,14.610933333333302,50.186833333333304,2016-04-20,1
24,2016-04-21 00:00:00,2016-04-21,0,0.0,0.0,0.0,,,,726.4936846424381,,,,122.9465,121.066833333333,126.236833333333,119.03216666666701,67.1475,120.728,0.0,3.85,14.610933333333302,52.1436666666667,2016-04-21,1
25,2016-04-21 01:00:00,2016-04-21,1,0.0,0.0,0.0,,,,150.930045720983,,,,122.821333333333,120.749666666667,126.125,119.031,67.6528333333333,120.67933333333299,0.0,3.86666666666667,14.6234,51.7618333333333,2016-04-21,1
26,2016-04-21 02:00:00,2016-04-21,2,0.0,0.0,0.0,,,,875.3576982414979,,,,122.718833333333,121.0115,126.061166666667,118.851166666667,66.2425,120.60316666666701,0.0,3.85,14.610933333333302,56.1528333333333,2016-04-21,1
27,2016-04-21 03:00:00,2016-04-21,3,0.0,0.0,0.0,,,,111.74856928487499,,,,122.834833333333,120.9005,126.192166666667,119.186166666667,66.5408333333333,120.848333333333,0.0,3.86666666666667,14.610933333333302,55.4621666666667,2016-04-21,1
28,2016-04-21 04:00:00,2016-04-21,4,0.0,0.0,0.0,,,,157.109858616647,,,,122.834666666667,120.673166666667,126.179166666667,118.924166666667,66.7311666666667,120.599833333333,0.0,3.85,14.610933333333302,54.2218333333333,2016-04-21,1
29,2016-04-21 05:00:00,2016-04-21,5,0.0,0.0,0.0,,,,882.9636218053951,,,,122.625333333333,121.212666666667,126.004333333333,119.07,64.4981666666667,120.8,0.748000000000002,3.85,14.573533333333302,57.8645,2016-04-21,1
30,2016-04-21 06:00:00,2016-04-21,6,0.0,0.0,0.0,,,,139.228624853459,,,76.722,122.321166666667,120.8165,125.55733333333299,119.2475,66.3505,120.7515,8.22799999999998,3.85,14.598466666666699,53.3581666666667,2016-04-21,1
31,2016-04-21 07:00:00,2016-04-21,7,0.0,0.0,0.0,,,,869.4521373974201,,,56.5423076923077,120.4235,121.081666666667,123.419666666667,119.792666666667,64.8746666666667,120.676,19.44799999999998,3.88333333333333,14.610933333333302,56.1011666666667,2016-04-21,1
32,2016-04-21 08:00:00,2016-04-21,8,0.0,0.0,0.0,,,,164.459813599061,,,57.14,121.787333333333,120.7565,124.945833333333,119.4735,66.087,120.679666666667,8.22799999999998,3.86666666666667,14.598466666666699,53.1665,2016-04-21,1
33,2016-04-21 09:00:00,2016-04-21,9,0.0,0.0,0.0,,,,866.252530128956,,,,122.03,121.2685,125.453166666667,119.373833333333,64.425,120.863666666667,5.236000000000002,3.85,14.573533333333302,56.805833333333304,2016-04-21,1
34,2016-04-21 10:00:00,2016-04-21,10,0.0,0.0,0.0,,,,863.1991906213381,,,56.4591666666667,120.781833333333,121.127833333333,123.83733333333299,119.658166666667,65.7828333333333,120.724833333333,19.44799999999998,3.8333333333333304,14.610933333333302,54.308833333333304,2016-04-21,1
35,2016-04-21 11:00:00,2016-04-21,11,0.0,0.0,0.0,,,,107.287402579133,,,56.56,121.963050847458,120.970166666667,125.3035,119.5955,66.1606666666667,120.92,5.983999999999998,3.85,14.610933333333302,55.2913333333333,2016-04-21,1
36,2016-04-21 12:00:00,2016-04-21,12,0.0,0.0,0.0,,,,162.704600468934,,,61.17,122.408166666667,120.746333333333,125.796833333333,119.1365,66.9456666666667,120.670166666667,5.236000000000002,3.8333333333333304,14.585999999999999,53.623000000000005,2016-04-21,1
37,2016-04-21 13:00:00,2016-04-21,13,0.0,0.0,0.0,,,,806.6118506447839,,,61.546666666666695,122.338,121.1175,125.494666666667,119.208666666667,66.23899999999999,120.7395,8.22799999999998,3.8333333333333304,14.585999999999999,53.163000000000004,2016-04-21,1
38,2016-04-21 14:00:00,2016-04-21,14,0.0,0.0,0.0,,,,149.668486283705,,,65.17,122.47566666666701,120.830333333333,125.992833333333,119.243833333333,67.7086666666667,120.760333333333,5.236000000000002,3.8333333333333304,14.573533333333302,47.3735,2016-04-21,1
39,2016-04-21 15:00:00,2016-04-21,15,0.0,0.0,0.0,,,,180.988070574441,,,,122.536101694915,120.628333333333,125.674833333333,119.0895,68.7381666666667,120.54366666666701,5.236000000000002,3.81666666666667,14.573533333333302,43.6951666666667,2016-04-21,1
40,2016-04-21 16:00:00,2016-04-21,16,0.0,0.0,0.0,,,,668.992171160608,,,58.66,122.468166666667,121.03,125.84116666666701,119.234833333333,68.57883333333331,120.717333333333,2.244,3.8333333333333304,14.598466666666699,42.486833333333294,2016-04-21,1
41,2016-04-21 17:00:00,2016-04-21,17,0.0,0.0,0.0,,,,187.734671043376,,,,122.687833333333,120.670166666667,125.851166666667,119.1135,69.6511666666667,120.582333333333,5.983999999999998,3.8333333333333304,14.573533333333302,44.0013333333333,2016-04-21,1
42,2016-04-21 18:00:00,2016-04-21,18,0.0,0.0,0.0,,,,1008.53449449004,,,58.86125,121.42766666666701,121.120333333333,124.494166666667,119.521166666667,67.9723333333333,120.648833333333,11.22,3.8333333333333304,14.598466666666699,48.991833333333304,2016-04-21,1
43,2016-04-21 19:00:00,2016-04-21,19,0.0,0.0,0.0,,,,115.00302696365699,,,,122.76,120.90799999999999,125.99254237288099,119.30733333333299,69.2816666666667,120.854166666667,2.244,3.8333333333333304,14.573533333333302,47.3061666666667,2016-04-21,1
44,2016-04-21 20:00:00,2016-04-21,20,0.0,0.0,0.0,,,,184.24252825322498,,,59.0175,121.43299999999999,120.6755,124.457333333333,119.5045,69.0558333333333,120.589333333333,11.96800000000002,3.85,14.585999999999999,48.942666666666696,2016-04-21,1
45,2016-04-21 21:00:00,2016-04-21,21,0.0,0.0,0.0,,,,748.872652051585,,,57.883333333333304,121.88600000000001,121.07700000000001,125.211666666667,119.44133333333299,67.0975,120.7275,5.236000000000002,3.8333333333333304,14.598466666666699,51.8153333333333,2016-04-21,1
46,2016-04-21 22:00:00,2016-04-21,22,0.0,0.0,0.0,,,,154.093086049237,,,,122.6885,120.748666666667,125.999666666667,119.120333333333,67.958,120.676666666667,2.244,3.8333333333333304,14.598466666666699,49.3505,2016-04-21,1
47,2016-04-21 23:00:00,2016-04-21,23,0.0,0.0,0.0,,,,822.4819026963639,,,,122.839166666667,120.9385,126.1645,118.83866666666701,67.2231666666667,120.555166666667,0.0,3.8333333333333304,14.610933333333302,50.7726666666667,2016-04-21,1
48,2016-04-22 00:00:00,2016-04-22,0,0.0,0.0,0.0,,,,129.593236107855,,,,122.6945,120.882,126.046,119.164166666667,67.1546666666667,120.8215,0.0,3.85,14.610933333333302,51.4643333333333,2016-04-22,1
49,2016-04-22 01:00:00,2016-04-22,1,0.0,0.0,0.0,,,,164.770632590854,,,,122.744166666667,120.655666666667,126.117,118.933166666667,67.4378333333333,120.578666666667,0.0,3.81666666666667,14.610933333333302,51.084333333333305,2016-04-22,1
50,2016-04-22 02:00:00,2016-04-22,2,0.0,0.0,0.0,,,,865.1189549824139,,,,122.793166666667,121.199333333333,126.152666666667,119.035,65.9325,120.7955,0.0,3.8333333333333304,14.610933333333302,54.8948333333333,2016-04-22,1
51,2016-04-22 03:00:00,2016-04-22,3,0.0,0.0,0.0,,,,143.580090738569,,,,122.583166666667,120.82533333333299,125.947166666667,119.095666666667,67.0986666666667,120.758333333333,0.0,3.8333333333333304,14.610933333333302,52.0941666666667,2016-04-22,1
52,2016-04-22 04:00:00,2016-04-22,4,0.0,0.0,0.0,,,,568.725621101992,,,,122.6045,120.781333333333,125.9875,118.835833333333,66.7205,120.515,0.0,3.81666666666667,14.598466666666699,53.838,2016-04-22,1
53,2016-04-22 05:00:00,2016-04-22,5,0.0,0.0,0.0,,,,480.526161313014,,,,122.463220338983,121.147166666667,125.866166666667,119.23583333333299,65.4948333333333,120.923166666667,0.748000000000002,3.8333333333333304,14.585999999999999,57.2701666666667,2016-04-22,1
54,2016-04-22 06:00:00,2016-04-22,6,0.0,0.0,0.0,,,,166.745247362248,,,69.52,122.726101694915,120.769333333333,126.07483333333299,119.04299999999999,66.7766666666667,120.69133333333299,1.495999999999998,3.81666666666667,14.573533333333302,54.442833333333304,2016-04-22,1
55,2016-04-22 07:00:00,2016-04-22,7,0.0,0.0,0.0,,,,887.863591793665,,,64.5271428571428,122.1195,121.063666666667,125.188166666667,119.12899999999999,65.4791666666667,120.649,10.47199999999998,3.8333333333333304,14.598466666666699,57.5338333333333,2016-04-22,1
56,2016-04-22 08:00:00,2016-04-22,8,0.0,0.0,0.0,,,,836.2177469747861,,,57.649411764705896,119.659833333333,121.23779661016899,122.541525423729,120.29666666666701,65.156,120.843166666667,24.683999999999997,3.85,14.610933333333302,58.6215,2016-04-22,1
